12/31/1959_24:00	9999	9999	9999	0	0	0
01/31/1960_24:00	9999	9999	9999	0	0	0
02/29/1960_24:00	9999	9999	9999	0	0	0
03/31/1960_24:00	9999	9999	9999	0	0	0
04/30/1960_24:00	9999	9999	9999	0	0	0
05/31/1960_24:00	9999	9999	9999	0	0	0
06/30/1960_24:00	9999	9999	9999	0	0	0
07/31/1960_24:00	9999	9999	9999	0	0	0
08/31/1960_24:00	9999	9999	9999	0	0	0
09/30/1960_24:00	9999	9999	9999	0	0	0
10/31/1960_24:00	9999	9999	9999	0	0	0
11/30/1960_24:00	9999	9999	9999	0	0	0
12/31/1960_24:00	9999	9999	9999	0	0	0
01/31/1961_24:00	9999	9999	9999	0	0	0
02/28/1961_24:00	9999	9999	9999	0	0	0
03/31/1961_24:00	9999	9999	9999	0	0	0
04/30/1961_24:00	9999	9999	9999	0	0	0
05/31/1961_24:00	9999	9999	9999	0	0	0
06/30/1961_24:00	9999	9999	9999	0	0	0
07/31/1961_24:00	9999	9999	9999	0	0	0
08/31/1961_24:00	9999	9999	9999	0	0	0
09/30/1961_24:00	9999	9999	9999	0	0	0
10/31/1961_24:00	9999	9999	9999	0	0	0
11/30/1961_24:00	9999	9999	9999	0	0	0
12/31/1961_24:00	9999	9999	9999	0	0	0
01/31/1962_24:00	9999	9999	9999	0	0	0
02/28/1962_24:00	9999	9999	9999	0	0	0
03/31/1962_24:00	9999	9999	9999	0	0	0
04/30/1962_24:00	9999	9999	9999	0	0	0
05/31/1962_24:00	9999	9999	9999	0	0	0
06/30/1962_24:00	9999	9999	9999	0	0	0
07/31/1962_24:00	9999	9999	9999	0	0	0
08/31/1962_24:00	9999	9999	9999	0	0	0
09/30/1962_24:00	9999	9999	9999	0	0	0
10/31/1962_24:00	9999	9999	9999	0	0	0
11/30/1962_24:00	9999	9999	9999	0	0	0
12/31/1962_24:00	9999	9999	9999	0	0	0
01/31/1963_24:00	452.90	218.69	9999	9999	9999	0
02/28/1963_24:00	452.90	218.69	9999	9999	9999	0
